id;receita_codigo;receita_descricao;receita_data_ocorrencia;receita_valor;dia;mes;ano;valor_mes;valor_ano;valor_receita_ano;valor_receita_mes;valor_consolidado_mes;valor_consolidado_ano;codigo_conta_contabil;descricao_conta_contabil;data_atualizacao;valor_jan;valor_fev;valor_mar;valor_abr;valor_mai;valor_jun;valor_jul;valor_ago;valor_set;valor_out;valor_nov;valor_dez
191835;741112043103040000;IRRF - INATIVOS PAGOS PELO RPPS - ASPS;2012-01-01;7210.14;1;1;2012;0.00;7210.14;7210.14;0.00;0.00;7210.14;741112043103040000;IRRF - INATIVOS PAGOS PELO RPPS - ASPS;2016-05-06T09:21:00.211672;545.86;545.86;553.24;561.75;586.70;580.84;574.16;586.69;584.84;584.84;880.35;625.01
191836;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2013-01-01;61088.55;1;1;2013;0.00;61088.55;61088.55;0.00;0.00;61088.55;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2016-05-06T09:21:00.216785;3013.11;6207.08;3057.29;3057.29;3057.29;3913.06;5132.96;5132.96;5653.04;3158.00;16380.90;3325.57
191837;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2010-01-01;39623.15;1;1;2010;0.00;39623.15;39623.15;0.00;0.00;39623.15;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2016-05-06T09:21:00.238124;2592.21;3703.59;2505.25;2336.53;2216.51;2617.67;2426.92;7241.95;2486.68;2486.68;4099.74;4909.42
191838;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2012-01-01;43202.03;1;1;2012;0.00;43202.03;43202.03;0.00;0.00;43202.03;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2016-05-06T09:21:00.249235;2851.86;3122.46;2851.85;3069.41;4051.73;4051.74;2945.72;6958.71;3564.22;3842.89;2945.72;2945.72
191839;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2014-01-01;119239.76;1;1;2014;0.00;119239.76;119239.76;0.00;0.00;119239.76;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2016-05-06T09:21:00.258501;6459.56;3217.49;6411.84;3888.24;52530.51;6369.64;4918.33;4736.78;6399.62;5662.27;9629.66;9015.82
191840;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2011-01-01;42797.06;1;1;2011;0.00;42797.06;42797.06;0.00;0.00;42797.06;741112043105010000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - PRÓPRIO;2016-05-06T09:21:00.279621;3459.01;5905.89;2566.98;2710.43;2859.69;2859.69;5212.03;2825.31;3096.55;2825.31;2825.31;5650.86
191841;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2011-01-01;17832.12;1;1;2011;0.00;17832.12;17832.12;0.00;0.00;17832.12;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2016-05-06T09:21:00.288266;1441.26;2460.79;1069.57;1129.35;1191.54;1191.54;2171.68;1177.21;1290.23;1177.21;1177.21;2354.53
191842;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2014-01-01;49683.22;1;1;2014;0.00;49683.22;49683.22;0.00;0.00;49683.22;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2016-05-06T09:21:00.294613;2691.48;1340.62;2671.60;1620.10;21887.71;2654.02;2049.29;1973.66;2666.51;2359.28;4012.36;3756.59
191843;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2012-01-01;18000.89;1;1;2012;0.00;18000.89;18000.89;0.00;0.00;18000.89;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2016-05-06T09:21:00.299839;1188.28;1301.03;1188.28;1278.92;1688.23;1688.23;1227.39;2899.46;1485.09;1601.20;1227.39;1227.39
191844;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2013-01-01;25453.60;1;1;2013;0.00;25453.60;25453.60;0.00;0.00;25453.60;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2016-05-06T09:21:00.305300;1255.46;2586.29;1273.87;1273.88;1273.87;1630.45;2138.74;2138.74;2355.43;1315.84;6825.38;1385.65
191845;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2010-01-01;16509.64;1;1;2010;0.00;16509.64;16509.64;0.00;0.00;16509.64;741112043105020000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - MDE;2016-05-06T09:21:00.310970;1080.09;1543.16;1043.85;973.55;923.55;1090.70;1011.22;3017.47;1036.12;1036.12;1708.22;2045.59
191846;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2013-01-01;15272.15;1;1;2013;0.00;15272.15;15272.15;0.00;0.00;15272.15;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2016-05-06T09:21:00.316371;753.28;1551.77;764.33;764.32;764.33;978.27;1283.24;1283.24;1413.26;789.50;4095.22;831.39
191847;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2012-01-01;10800.52;1;1;2012;0.00;10800.52;10800.52;0.00;0.00;10800.52;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2016-05-06T09:21:00.321858;712.96;780.61;712.97;767.36;1012.94;1012.93;736.43;1739.68;891.06;960.72;736.43;736.43
191848;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2010-01-01;9905.74;1;1;2010;0.00;9905.74;9905.74;0.00;0.00;9905.74;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2016-05-06T09:21:00.327574;648.05;925.90;626.31;584.13;554.13;654.42;606.72;1810.48;621.66;621.66;1024.93;1227.35
191849;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2011-01-01;10699.26;1;1;2011;0.00;10699.26;10699.26;0.00;0.00;10699.26;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2016-05-06T09:21:00.333940;864.75;1476.47;641.74;677.61;714.92;714.92;1303.01;706.33;774.14;706.33;706.33;1412.71
191850;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2014-01-01;29809.94;1;1;2014;0.00;29809.94;29809.94;0.00;0.00;29809.94;741112043105040000;IRRF - PENSIONISTAS PAGOS COM RECURSOS DO RPPS - ASPS;2016-05-06T09:21:00.339809;1614.89;804.37;1602.96;972.06;13132.63;1592.41;1229.59;1184.20;1599.90;1415.57;2407.41;2253.95
191851;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2012-01-01;734049.86;1;1;2012;0.00;734049.86;734049.86;0.00;0.00;734049.86;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.345012;122840.71;35017.14;158177.04;41053.43;62431.95;26689.59;36269.94;37307.21;23645.32;23387.15;44966.83;122263.55
191852;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2014-01-01;665098.34;1;1;2014;0.00;665098.34;665098.34;0.00;0.00;665098.34;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.350220;9777.13;13136.22;57522.06;65209.55;34057.00;52376.02;42853.13;71977.50;92019.79;72401.94;74250.46;79517.54
191853;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2010-01-01;829041.50;1;1;2010;0.00;829041.50;829041.50;0.00;0.00;829041.50;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.356312;6308.81;61700.21;64333.58;57719.51;169141.65;32015.73;39508.43;36001.79;25469.10;89781.69;180987.19;66073.81
191854;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2013-01-01;617132.60;1;1;2013;0.00;617132.60;617132.60;0.00;0.00;617132.60;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.361872;147.51;51616.26;31616.37;52518.49;39720.99;41149.58;78579.20;65936.37;47790.75;53232.78;26274.41;128549.89
191855;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2011-01-01;678691.09;1;1;2011;0.00;678691.09;678691.09;0.00;0.00;678691.09;741112043106010000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.367386;778.78;69803.60;65523.50;54730.96;59156.07;48176.74;33309.76;39836.56;56930.05;25059.65;36461.22;188924.20
191856;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2011-01-01;282787.97;1;1;2011;0.00;282787.97;282787.97;0.00;0.00;282787.97;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.372502;324.49;29084.84;27301.45;22804.57;24648.36;20073.65;13879.08;16598.57;23720.85;10441.52;15192.18;78718.41
191857;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2014-01-01;277124.33;1;1;2014;0.00;277124.33;277124.33;0.00;0.00;277124.33;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.378543;4073.80;5473.43;23967.52;27170.65;14190.42;21823.34;17855.48;29990.63;38341.58;30167.47;30937.69;33132.32
191858;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2010-01-01;345434.15;1;1;2010;0.00;345434.15;345434.15;0.00;0.00;345434.15;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.384362;2628.67;25708.42;26805.66;24049.80;70475.69;13340.07;16461.85;15000.74;10612.12;37409.03;75411.34;27530.76
191859;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2013-01-01;257138.61;1;1;2013;0.00;257138.61;257138.61;0.00;0.00;257138.61;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.390170;61.46;21506.78;13173.50;21882.70;16550.41;17145.67;32741.34;27473.49;19912.81;22180.33;10947.67;53562.45
191860;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2012-01-01;305854.12;1;1;2012;0.00;305854.12;305854.12;0.00;0.00;305854.12;741112043106020000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.395958;51183.63;14590.47;65907.11;17105.60;26013.31;11120.66;15112.47;15544.67;9852.23;9744.65;18736.18;50943.14
191861;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2012-01-01;183512.43;1;1;2012;0.00;183512.43;183512.43;0.00;0.00;183512.43;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.401524;30710.17;8754.28;39544.26;10263.34;15607.98;6672.40;9067.49;9326.80;5911.33;5846.79;11241.70;30565.89
191862;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2013-01-01;155136.77;1;1;2013;0.00;155136.77;155136.77;0.00;0.00;155136.77;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.407530;36.89;13757.67;7904.10;13129.62;9930.24;10287.40;19644.79;16484.09;11947.69;13308.20;6568.60;32137.48
191863;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2010-01-01;207260.50;1;1;2010;0.00;207260.50;207260.50;0.00;0.00;207260.50;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.412713;1577.21;15425.05;16083.40;14429.87;42285.42;8004.04;9877.10;9000.45;6367.28;22445.42;45246.80;16518.46
191864;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2014-01-01;166274.59;1;1;2014;0.00;166274.59;166274.59;0.00;0.00;166274.59;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.418112;2444.28;3284.06;14380.51;16302.39;8514.25;13094.01;10713.29;17994.37;23004.95;18100.48;18562.61;19879.39
191865;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2011-01-01;169672.76;1;1;2011;0.00;169672.76;169672.76;0.00;0.00;169672.76;741112043106040000;IRRF - PRESTAÇÃO DE SERVIÇOS DE TERCEIROS - PODER EXECUTIVO/;2016-05-06T09:21:00.423293;194.69;17450.90;16380.87;13682.74;14789.02;12044.19;8327.45;9959.14;14232.51;6264.91;9115.29;47231.05
191866;741112080001000000;ITBI - PRÓPRIO;2010-01-01;3341798.62;1;1;2010;0.00;3341798.62;3341798.62;0.00;0.00;3341798.62;741112080001000000;ITBI - PRÓPRIO;2016-05-06T09:21:00.428514;165080.73;424057.92;53323.37;210006.65;359981.88;301866.30;247352.82;272072.63;326852.71;236125.47;319168.82;425909.32
191867;741112080001000000;ITBI - PRÓPRIO;2014-01-01;8401071.41;1;1;2014;0.00;8401071.41;8401071.41;0.00;0.00;8401071.41;741112080001000000;ITBI - PRÓPRIO;2016-05-06T09:21:00.434086;476445.79;630566.60;742614.32;544964.64;538675.24;569903.31;724830.66;712592.46;808648.78;803345.90;887981.60;960502.11
191868;741112080001000000;ITBI - PRÓPRIO;2013-01-01;7149438.82;1;1;2013;0.00;7149438.82;7149438.82;0.00;0.00;7149438.82;741112080001000000;ITBI - PRÓPRIO;2016-05-06T09:21:00.439648;449295.64;465558.86;400134.62;500781.60;457121.47;585273.55;534367.50;661519.33;621773.65;741998.78;709872.29;1021741.53
191869;741112080001000000;ITBI - PRÓPRIO;2011-01-01;4178559.54;1;1;2011;0.00;4178559.54;4178559.54;0.00;0.00;4178559.54;741112080001000000;ITBI - PRÓPRIO;2016-05-06T09:21:00.444668;312654.49;399160.58;304136.23;299543.33;395578.55;332441.81;282117.03;340279.73;488694.20;268568.91;341602.60;413782.08
191870;741112080001000000;ITBI - PRÓPRIO;2012-01-01;5763580.39;1;1;2012;0.00;5763580.39;5763580.39;0.00;0.00;5763580.39;741112080001000000;ITBI - PRÓPRIO;2016-05-06T09:21:00.450248;325804.06;732956.80;589757.99;474122.34;481083.78;377482.59;405358.14;500806.98;355973.11;469396.99;447395.96;603441.65
191871;741112080002000000;ITBI - MDE;2012-01-01;2401491.91;1;1;2012;0.00;2401491.91;2401491.91;0.00;0.00;2401491.91;741112080002000000;ITBI - MDE;2016-05-06T09:21:00.456032;135751.71;305398.67;245732.51;197550.98;200451.59;157284.41;168899.24;208669.58;148322.14;195582.08;186414.98;251434.02
191872;741112080002000000;ITBI - MDE;2010-01-01;1392416.09;1;1;2010;0.00;1392416.09;1392416.09;0.00;0.00;1392416.09;741112080002000000;ITBI - MDE;2016-05-06T09:21:00.461543;68783.64;75796.63;98014.70;112600.31;149992.45;125777.63;103063.69;113363.60;136188.63;98385.61;132986.98;177462.22
191873;741112080002000000;ITBI - MDE;2011-01-01;1741066.55;1;1;2011;0.00;1741066.55;1741066.55;0.00;0.00;1741066.55;741112080002000000;ITBI - MDE;2016-05-06T09:21:00.466975;130272.71;166316.92;126723.43;124809.73;164824.40;138517.42;117548.76;141783.23;203622.59;111903.71;142334.43;172409.22
191874;741112080002000000;ITBI - MDE;2013-01-01;2978932.98;1;1;2013;0.00;2978932.98;2978932.98;0.00;0.00;2978932.98;741112080002000000;ITBI - MDE;2016-05-06T09:21:00.472446;187206.52;193982.87;166722.77;208659.01;190467.29;243864.00;222653.14;275633.07;259072.35;309166.17;295780.14;425725.65
191875;741112080002000000;ITBI - MDE;2014-01-01;3500446.56;1;1;2014;0.00;3500446.56;3500446.56;0.00;0.00;3500446.56;741112080002000000;ITBI - MDE;2016-05-06T09:21:00.478952;198519.08;262736.10;309422.64;227068.58;224448.04;237459.74;302012.80;296913.52;336937.02;334727.50;369992.34;400209.20
191876;741112080004000000;ITBI - ASPS;2013-01-01;1787359.72;1;1;2013;0.00;1787359.72;1787359.72;0.00;0.00;1787359.72;741112080004000000;ITBI - ASPS;2016-05-06T09:21:00.484646;112323.91;116389.71;100033.67;125195.41;114280.36;146318.39;133591.87;165379.83;155443.41;185499.70;177468.08;255435.38
191877;741112080004000000;ITBI - ASPS;2010-01-01;835449.66;1;1;2010;0.00;835449.66;835449.66;0.00;0.00;835449.66;741112080004000000;ITBI - ASPS;2016-05-06T09:21:00.489954;41270.19;45477.97;18808.82;107560.18;89995.46;75466.57;61838.21;68018.16;81713.19;59031.36;79792.23;106477.32
191878;741112080004000000;ITBI - ASPS;2014-01-01;2100268.03;1;1;2014;0.00;2100268.03;2100268.03;0.00;0.00;2100268.03;741112080004000000;ITBI - ASPS;2016-05-06T09:21:00.495466;119111.45;157641.65;185653.59;136241.17;134668.83;142475.85;181207.69;178148.12;202162.22;200836.51;221995.40;240125.55
191879;741112080004000000;ITBI - ASPS;2011-01-01;1044639.93;1;1;2011;0.00;1044639.93;1044639.93;0.00;0.00;1044639.93;741112080004000000;ITBI - ASPS;2016-05-06T09:21:00.500291;78163.63;99790.15;76034.05;74885.84;98894.64;83110.45;70529.26;85069.94;122173.55;67142.22;85400.66;103445.54
191880;741112080004000000;ITBI - ASPS;2012-01-01;1440895.14;1;1;2012;0.00;1440895.14;1440895.14;0.00;0.00;1440895.14;741112080004000000;ITBI - ASPS;2016-05-06T09:21:00.505411;81451.01;183239.21;147439.49;118530.59;120270.95;94370.65;101339.54;125201.75;88993.28;117349.25;111849.00;150860.42
191881;741113050101000000;ISS - PRÓPRIO;2010-01-01;23023335.35;1;1;2010;0.00;23023335.35;23023335.35;0.00;0.00;23023335.35;741113050101000000;ISS - PRÓPRIO;2016-05-06T09:21:00.523819;1508398.40;1119343.45;1963767.48;1983808.76;2199003.21;2053063.31;2328693.94;2293550.83;2036076.64;1756591.58;1880451.55;1900586.20
191882;741113050101000000;ISS - PRÓPRIO;2011-01-01;23145780.15;1;1;2011;0.00;23145780.15;23145780.15;0.00;0.00;23145780.15;741113050101000000;ISS - PRÓPRIO;2016-05-06T09:21:00.529417;1893493.38;1869613.14;1586336.57;1570558.91;1600738.47;1868056.92;1869856.57;2031767.26;2640087.75;1857131.88;2136868.06;2221271.24
191883;741113050101000000;ISS - PRÓPRIO;2012-01-01;28190929.00;1;1;2012;0.00;28190929.00;28190929.00;0.00;0.00;28190929.00;741113050101000000;ISS - PRÓPRIO;2016-05-06T09:21:00.538164;2480521.12;1419219.58;2445572.06;2270828.85;2292909.73;1939614.48;2479404.45;2329014.15;2147975.21;3066348.98;2239579.76;3079940.63
191884;741113050101000000;ISS - PRÓPRIO;2013-01-01;32146701.54;1;1;2013;0.00;32146701.54;32146701.54;0.00;0.00;32146701.54;741113050101000000;ISS - PRÓPRIO;2016-05-06T09:21:00.548625;2752497.13;1809504.32;2199818.32;2406141.81;2311886.51;2529597.16;2578240.64;3249045.51;2610632.88;2819122.97;3394028.34;3486185.95
191885;741113050101000000;ISS - PRÓPRIO;2014-01-01;46801479.74;1;1;2014;0.00;46801479.74;46801479.74;0.00;0.00;46801479.74;741113050101000000;ISS - PRÓPRIO;2016-05-06T09:21:00.554285;2782515.11;2829447.80;3288196.21;3562903.33;3277160.76;3791983.67;4767435.69;4423066.21;4196291.15;4880178.67;4364222.08;4638079.06
191886;741113050102000000;ISS - MDE;2011-01-01;9644075.14;1;1;2011;0.00;9644075.14;9644075.14;0.00;0.00;9644075.14;741113050102000000;ISS - MDE;2016-05-06T09:21:00.559437;788955.57;779005.47;660973.57;654399.56;666974.36;778357.06;779106.91;846569.71;1100036.58;773804.96;890361.70;925529.69
191887;741113050102000000;ISS - MDE;2013-01-01;13394459.06;1;1;2013;0.00;13394459.06;13394459.06;0.00;0.00;13394459.06;741113050102000000;ISS - MDE;2016-05-06T09:21:00.564592;1146873.80;753960.14;916590.99;1002559.10;963286.04;1053998.81;1074266.93;1353768.98;1087763.70;1174634.60;1414178.48;1452577.49
191888;741113050102000000;ISS - MDE;2014-01-01;19500616.72;1;1;2014;0.00;19500616.72;19500616.72;0.00;0.00;19500616.72;741113050102000000;ISS - MDE;2016-05-06T09:21:00.569770;1159381.31;1178936.60;1370081.77;1484543.08;1365483.65;1579993.21;1986431.56;1842944.26;1748454.66;2033407.80;1818425.88;1932532.94
191889;741113050102000000;ISS - MDE;2010-01-01;9593056.40;1;1;2010;0.00;9593056.40;9593056.40;0.00;0.00;9593056.40;741113050102000000;ISS - MDE;2016-05-06T09:21:00.575330;628499.35;567287.27;717342.30;826586.99;916251.34;855443.06;970289.15;955646.19;848365.28;731913.17;783521.36;791910.94
191890;741113050102000000;ISS - MDE;2012-01-01;11746220.50;1;1;2012;0.00;11746220.50;11746220.50;0.00;0.00;11746220.50;741113050102000000;ISS - MDE;2016-05-06T09:21:00.580969;1033550.58;591341.50;1018988.36;946178.71;955378.93;808172.71;1033085.21;970422.58;894989.67;1277645.41;933158.25;1283308.59
191891;741113050104000000;ISS - ASPS;2011-01-01;5786445.06;1;1;2011;0.00;5786445.06;5786445.06;0.00;0.00;5786445.06;741113050104000000;ISS - ASPS;2016-05-06T09:21:00.586184;473373.35;467403.29;396584.15;392639.74;400184.61;467014.22;467464.14;507941.83;660021.94;464282.97;534217.02;555317.80
191892;741113050104000000;ISS - ASPS;2012-01-01;7047732.28;1;1;2012;0.00;7047732.28;7047732.28;0.00;0.00;7047732.28;741113050104000000;ISS - ASPS;2016-05-06T09:21:00.591209;620130.35;354804.91;611393.00;567707.21;573227.36;484903.64;619851.12;582253.55;536993.81;766587.24;559894.95;769985.14
191893;741113050104000000;ISS - ASPS;2013-01-01;8036675.42;1;1;2013;0.00;8036675.42;8036675.42;0.00;0.00;8036675.42;741113050104000000;ISS - ASPS;2016-05-06T09:21:00.596246;688124.28;452376.09;549954.59;601535.45;577971.64;632399.28;644560.17;812261.39;652658.21;704780.75;848507.08;871546.49
191894;741113050104000000;ISS - ASPS;2010-01-01;5755833.84;1;1;2010;0.00;5755833.84;5755833.84;0.00;0.00;5755833.84;741113050104000000;ISS - ASPS;2016-05-06T09:21:00.601795;377099.61;340372.36;430405.38;495952.18;549750.79;513265.82;582173.48;573387.71;509019.17;439147.89;470112.89;475146.56
191895;741113050104000000;ISS - ASPS;2014-01-01;11700370.07;1;1;2014;0.00;11700370.07;11700370.07;0.00;0.00;11700370.07;741113050104000000;ISS - ASPS;2016-05-06T09:21:00.607049;695628.78;707361.95;822049.06;890725.86;819290.21;947995.92;1191858.95;1105766.55;1049072.80;1220044.68;1091055.53;1159519.78
191896;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2012-01-01;426204.09;1;1;2012;0.00;426204.09;426204.09;0.00;0.00;426204.09;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2016-05-06T09:21:00.612467;236357.89;51414.81;46077.48;21265.34;17427.24;11147.66;8140.14;11807.84;6953.43;6991.44;5415.72;3205.10
191897;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2013-01-01;551876.24;1;1;2013;0.00;551876.24;551876.24;0.00;0.00;551876.24;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2016-05-06T09:21:00.617908;301133.41;53052.55;30972.55;27687.76;25297.24;21283.45;17385.62;15793.62;13047.90;17872.44;14227.14;14122.56
192890;741722330005000000;RCP CANCER - ESTADO;2013-01-01;90000.00;1;1;2013;0.00;90000.00;90000.00;0.00;0.00;90000.00;741722330005000000;RCP CANCER - ESTADO;2016-05-06T09:21:06.915326;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90000.00;0.00
191898;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2014-01-01;1122819.64;1;1;2014;0.00;1122819.64;1122819.64;0.00;0.00;1122819.64;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2016-05-06T09:21:00.622807;15034.09;59828.89;340465.52;457822.69;65015.91;52187.05;33810.56;26286.97;23219.61;21504.55;17588.91;10054.89
191899;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2011-01-01;358421.57;1;1;2011;0.00;358421.57;358421.57;0.00;0.00;358421.57;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2016-05-06T09:21:00.628080;178892.46;52812.91;29441.03;23180.84;20195.05;14464.87;8282.55;10891.85;6999.02;5987.65;4017.80;3255.54
191900;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2010-01-01;344399.91;1;1;2010;0.00;344399.91;344399.91;0.00;0.00;344399.91;741121170000000000;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;2016-05-06T09:21:00.633215;0.00;0.00;268329.64;19034.95;12298.16;11217.46;7585.12;8213.20;6668.62;4066.76;4314.13;2671.87
191901;741121210000000000;TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL;2014-01-01;460785.19;1;1;2014;0.00;460785.19;460785.19;0.00;0.00;460785.19;741121210000000000;TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL;2016-05-06T09:21:00.638513;13937.66;48916.29;33921.58;47735.75;36364.14;37230.15;57580.69;15379.66;23365.52;79633.48;45729.43;20990.84
191902;741121210000000000;TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL;2010-01-01;206452.67;1;1;2010;0.00;206452.67;206452.67;0.00;0.00;206452.67;741121210000000000;TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL;2016-05-06T09:21:00.646654;0.00;0.00;71407.12;9871.85;16970.84;22425.86;10857.41;23328.86;7510.55;8364.57;31047.35;4668.26
